region,road,address,longitude,latitude,memo
中正區,南昌路,1之1號,121.5152778,25.03388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,愛國西路,2號,121.5158333,25.03444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,一段4號,121.5175,25.03361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,一段6號(作資源回收桶),121.5177778,25.03472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,一段6號,121.5177778,25.03472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,一段8號,121.5183333,25.0325,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,一段8號,121.5183333,25.0325,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,一段22號,121.5188889,25.03166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,一段46號,121.5197222,25.03138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段4巷口,121.5205556,25.02916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段4巷口(作資源回收桶),121.5205556,25.02916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段10號,121.5211111,25.02888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段40號,121.5216667,25.02805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,2段11號,121.5211111,25.02805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段7之4號,121.5272222,25.02138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段7之4號,121.5272222,25.02138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段5號,121.5208333,25.02916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段5號,121.5208333,25.02916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段1號,121.5208333,25.02916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,一段43號(捷運3號出口),121.5188889,25.02916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,1段43號,121.5186111,25.03222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,1段43號,121.5186111,25.03222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,一段7號(單),121.5186111,25.0325,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,一段7號,121.5186111,25.0325,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,一段5號,121.5175,25.03416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,一段1號(單),121.5172222,25.03444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,愛國東路,104號,121.5211111,25.03333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,愛國東路,108號,121.5211111,25.03277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,愛國東路,114號,121.5213889,25.0325,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段56號,121.5219444,25.02805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段56號前,121.5216667,25.02777778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段68號(雙),121.5222222,25.0275,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段142號,121.5233333,25.02583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段142號,121.5233333,25.02583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段(公車站),121.5244444,25.02444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,二段(公車站),121.5244444,25.02444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段46巷,121.5255556,25.02277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段62號,121.5261111,25.0225,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段74之1號,121.5263889,25.02222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段100之1號,121.5272222,25.02166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段100之18號,121.5275,25.02138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,博愛路,216號,121.5105556,25.03472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,愛國西路,50號(公車站旁),121.5075,25.03694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,愛國西路,42巷口右側(公車站牌),121.5086111,25.03638889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,愛國西路,36巷口,121.5097222,25.03583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,愛國西路,16號(公車站旁),121.5119444,25.03527778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,二段10號(公用電話旁),121.5133333,25.03361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,南海路,與重慶南路口(天橋上),121.5141667,25.03194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,南海路,與重慶南路口(天橋上),121.5144444,25.03166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,南海路,39號(公車站旁),121.5127778,25.03166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,和平西路,二段(植物園前),121.5088889,25.03083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,和平西路,二段100號,121.51,25.03,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,和平西路,二段55號(公車站旁),121.5116667,25.02916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,南海路,56號(建中旁),121.5133333,25.03166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,南海路,228紀念館,121.5144444,25.03194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,泉州街,1號,121.5136111,25.03111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,泉州街,9巷口(人行道),121.5138889,25.03055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,三段2號,121.5158333,25.02944444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,三段30號(公車站旁),121.5155556,25.02888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,南海路,60號(公車站旁),121.5083333,25.03,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,南海路,110之1號(公車站旁),121.5077778,25.02777778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,和平西路,二段137號,121.5058333,25.03333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,二段(中正二分局前),121.5141667,25.0325,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,重慶南路,二段96號,121.5152778,25.03,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,和平西路,二段102號,121.5088889,25.03055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,和平西路,二段66號,121.5116667,25.02916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段128巷口天橋下,121.5361111,25.02277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段128巷口天橋下人行道上,121.5361111,25.02277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段128巷口公車站,121.5366667,25.02222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段156號(公車候車亭),121.5366667,25.02222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段辛亥路耕莘文教院前,121.5377778,25.02111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段210巷旁,121.5377778,25.02111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段242號(公車候車亭),121.5405556,25.01805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段242號(公車候車亭),121.5408333,25.01805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段260號,121.5416667,25.01722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,三段266號,121.5416667,25.01722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段34號,121.5333333,25.02555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段38號,121.5336111,25.02555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段38號之一,121.5333333,25.02555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段46號之一,121.5338889,25.025,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段68號,121.5347222,25.02416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段74號,121.535,25.02388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段74號(公車候車亭),121.5352778,25.02388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段76號(公車候車亭),121.5352778,25.02361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段88號,121.5358333,25.02305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段106號,121.5363889,25.0225,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段112號,121.5366667,25.02222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段118號,121.5369444,25.02194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段124號,121.5369444,25.02194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段130號,121.5372222,25.02166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段142號,121.5375,25.02111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
中正區,羅斯福路,四段162號,121.5380556,25.02055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,文德路,50號(文德3號公園前),121.5802778,25.07861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,成功路,三段(內湖國中成功路側門右邊),121.5897222,25.07722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,成功路,三段(內湖國中成功路側門右邊),121.5897222,25.07722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,行善路,35號公車站牌,121.5761111,25.05666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,成功路,二段312巷口(湖興公園前),121.5902778,25.06694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,成功路,二段193巷口(下灣公園前),121.5908333,25.06666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,成功路,二段(三軍總院站牌),121.5902778,25.07111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,成功路,二段369號(橡木桶前),121.5897222,25.07194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,民權東路,六段156號(土地銀行前),121.5916667,25.06888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,民權東路,六段163巷口,121.5961111,25.06833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,民權東路,六段109號(彰化銀行前),121.5919444,25.06861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,行善路,35號公車站牌,121.5761111,25.05694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,文德路,212號(燦坤賣場右前),121.5841667,25.07861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,文德路,212號(燦坤賣場左前),121.5841667,25.07833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,文德路,214號(捷運站左邊30公尺),121.5847222,25.07833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,文德路,218號(內湖高中右邊30公尺),121.5855556,25.07833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,文德路,175號前(捷運站旁),121.5861111,25.07888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,民權東路,六段99號(行政大樓車場出口左邊),121.5886111,25.06916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,民權東路,六段97號(士林地方法院前),121.5883333,25.06916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,民權東路,六段138號(新湖國小前),121.5886111,25.06888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,成功路,二段322號(停車場前),121.5908333,25.06777778,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,成功路,二段233號(薑母鴨前),121.5911111,25.0675,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,成功路,五段2號,121.6002778,25.08472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,成功路,四段360號,121.6013889,25.08555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,成功路,四段180號,121.5941667,25.08305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,成功路,四段180號,121.5933333,25.08305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,成功路,四段64號,121.5925,25.0825,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,成功路,四段30巷口,121.5916667,25.08138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,成功路,三段61號方濟中學,121.5897222,25.07694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,成功路,四段57號,121.5922222,25.08166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,成功路,四段155號,121.5938889,25.08305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,成功路,四段363號,121.6002778,25.08444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,成功路,五段大湖公園站1,121.6022222,25.08333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,成功路,五段大湖公園2,121.6044444,25.08277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,成功路,五段大湖公園3,121.605,25.08277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,成功路,五段大湖公園5,121.6072222,25.07972222,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,成功路,五段大湖公園站4,121.6027778,25.08361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,金龍路,113號,121.5905556,25.08638889,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,金龍路,234號,121.5866667,25.08861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,二段179巷73弄口,121.5841667,25.08472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,康樂街,116號公車站牌前,121.6191667,25.07111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,東湖路,69號前,121.615,25.06861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,康寧路,3段183號,121.6113889,25.07,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,康寧路,3段105號前,121.6108333,25.07111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,康寧路,3段81號公車站牌,121.6094444,25.07194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,成功路,5段39號前,121.6069444,25.0775,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,成功路,5段404號對面候車亭,121.6069444,25.07611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,成功路,5段404號對面候車亭,121.6072222,25.07611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,金湖路,326巷口,121.6019444,25.07416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,金湖路,347巷口,121.6016667,25.07416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,金湖路,團管區前,121.6027778,25.07361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,民權東路,6段471號,121.6041667,25.07277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,康寧路,3段16巷捷運葫洲站,121.6069444,25.07305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,康寧路,3段54之5號公車站牌前,121.6091667,25.07111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,康寧路,3段60號前,121.6122222,25.07055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,康寧路,3段72號,121.6116667,25.07055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,康寧路,3段72號,121.6116667,25.07,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,康寧路,3段220號前站牌,121.6111111,25.06722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,康寧路,3段220號前站牌,121.6116667,25.06777778,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,安康路,內湖焚化廠內,121.6063889,25.06361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,康寧路,3段225號中油加油站,121.6094444,25.065,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,東湖路,80號,121.6144444,25.06888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,東湖路,86號,121.6147222,25.06888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,東湖路,126號,121.6161111,25.06861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,港墘路,151號公車站牌,121.5761111,25.0775,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段550號左側(港墘派出所旁),121.5766667,25.07888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段550號港墘派出所邊,121.5766667,25.07916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段594號西湖圖書館,121.5775,25.07916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段596號,121.5777778,25.07916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段606號公車站牌右側,121.5786111,25.07861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,文德路 ,91號右側公園旁,121.5830556,25.07888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,文德路,25號公車站牌,121.5808333,25.07861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,2段與文德路口小公園旁,121.58,25.07888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段741號左側,121.5786111,25.07888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段729號公車站牌,121.5786111,25.07888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段727號公車站牌,121.5780556,25.07888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段669號,121.5761111,25.08,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段677號內湖高工公車站牌,121.5763889,25.08,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段429號公車站牌,121.5713889,25.08111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段421號公車站牌,121.5713889,25.08111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段367號公車站牌,121.5694444,25.08166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段285號西湖捷運站左側,121.5669444,25.08194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段285號西湖捷運站右側,121.5663889,25.0825,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段277號公車站牌,121.5658333,25.08194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段239號,121.5655556,25.08222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段217巷口西康公園出入口左側,121.5641667,25.08361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段217巷口公車站牌右側,121.5641667,25.08305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段155號前,121.5630556,25.08333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段99號公車站牌,121.5613889,25.08444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,環山路,1段27號公車站牌左側,121.5652778,25.08583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,環山路,1段27號公車站牌右側,121.5655556,25.08583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,環山路,2段65號對面公車站牌,121.5741667,25.08527778,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,民權東路,6段25號對面時報廣場站牌,121.5813889,25.06861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,瑞光路,110號公館山站牌,121.5808333,25.07194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,民權東路,6段12號保捷興小型汽車代檢廠,121.5761111,25.06611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,民權東路,6段30號現代汽車,121.5805556,25.0675,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,行愛路,186號第5號停車格,121.5791667,25.06527778,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,行愛路,128號7-11便利商店前,121.5802778,25.06388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,行愛路,77巷16號,121.5819444,25.06305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,舊宗路,1段188號大潤發二館,121.5772222,25.06333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,舊宗路,1段130號統一皇帽汽車百貨店前,121.5938889,25.06305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,舊宗路,1段128號大潤發一館前1,121.5786111,25.06027778,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,舊宗路,1段128號大潤發一館前2,121.5788889,25.06055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,新湖三路,內湖花市,121.5755556,25.06277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,新湖三路,內湖花市,121.5744444,25.0625,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,新湖三路,內湖花市,121.5744444,25.0625,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,民善街,內湖花市,121.5744444,25.06388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,瑞光路,321號台北花市站牌,121.5733333,25.07722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,瑞光路,581號仁寶大樓站牌,121.5683333,25.07777778,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,瑞光路,639號竹城大廈,121.5661111,25.08055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,基湖路,8號內湖基湖路口站牌,121.5652778,25.08194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段66號北勢湖公園,121.5616667,25.08416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段126號治盤新村站牌,121.5638889,25.08305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段246號西湖市場站牌,121.5661111,25.0825,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段怒德家商站牌,121.5691667,25.08222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段372號麗山街站牌1,121.5719444,25.08111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段372號麗山街站牌2,121.5719444,25.08111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段內湖捷運港墘站第2號側門,121.5763889,25.08027778,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,內湖路,1段520號港墘路口旁,121.5744444,25.07916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,瑞光路,498號仁寶大樓站牌,121.5686111,25.07916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,瑞光路,356號台北花市站牌,121.5733333,25.07722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,瑞光路,190號瑞湖路口站牌1,121.5775,25.075,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,瑞光路,190號瑞湖路口站牌2,121.5775,25.07472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,民權東路,六段138號(新湖國小前),121.5888889,25.06916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,民權東路,六段186號旁,121.5933333,25.06888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,民權東路,六段210巷口,121.5977778,25.06694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,民權東路,六段191巷口,121.5977778,25.0675,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,民權東路,六段153巷口,121.595,25.06888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,民權東路,六段(防災博物館左邊),121.59,25.06916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,民權東路,六段99號(行政大樓前右邊),121.5894444,25.06888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,民權東路,六段83號(郵局前),121.5880556,25.06916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,民權東路,六段45號(三民國中左邊),121.5855556,25.06888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,民權東路,6段262號,121.6047222,25.07194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,民權東路,6段296巷紅磚人行道,121.6052778,25.07277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,民權東路,6段50號中油股份有限公司,121.5844444,25.06805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,民權東路,6段25號時報廣場站牌,121.5830556,25.06916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,民權東路,6段13號民權大橋站牌,121.5788889,25.06694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
內湖區,民權東路,6段13號對面民權大橋站牌,121.5788889,25.06666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,羅斯福路,5段76號,121.5380556,25.00833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,羅斯福路,5段222號與224號之間,121.5388889,25.00222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,羅斯福路,6段24號與26號之間,121.5397222,25,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,羅斯福路,6段206號前,121.5413889,24.99361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,羅斯福路,6段210號與212號之間,121.5411111,24.99361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,羅斯福路,6段218號前,121.5408333,24.99305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,羅斯福路,6段286號前,121.5405556,24.99083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,羅斯福路,6段393號前,121.5405556,24.99222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,景中街,27號斜對面站牌,121.5433333,24.9925,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,景中街,27號對面站牌,121.5430556,24.99277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,羅斯福路,6段208號對面站牌,121.5411111,24.99361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,羅斯福路,6段54號對面公車站牌,121.5402778,24.99916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
